trial,time,id,Date,text_stim,text_time,fix_time,match_array,response,image_stim,latency,Block
168,092055,,2022-08-03,3,0.374,0.514,1,1,3,345.2,0
169,092057,,2022-08-03,1,0.379,0.724,1,1,1,457.7,0
170,092059,,2022-08-03,2,0.365,0.563,0,0,4,652.5,0
171,092101,,2022-08-03,2,0.316,0.735,1,1,2,497.7,0
172,092103,,2022-08-03,0,0.337,0.707,1,1,0,506.90000000000003,0
173,092105,,2022-08-03,7,0.348,0.63,1,1,7,321.79999999999995,0
174,092107,,2022-08-03,7,0.339,0.776,0,0,5,617.9,0
175,092110,,2022-08-03,6,0.395,0.849,1,0,6,420.20000000000005,0
176,092112,,2022-08-03,3,0.339,0.633,1,1,3,402.9,0
177,092114,,2022-08-03,1,0.334,0.962,1,1,1,354.4,0
178,092116,,2022-08-03,2,0.386,0.509,1,1,2,388.29999999999995,0
179,092118,,2022-08-03,5,0.316,0.504,1,1,5,365.09999999999997,0
180,092120,,2022-08-03,7,0.25,0.871,1,1,7,348.0,0
181,092122,,2022-08-03,6,0.373,0.662,1,1,6,633.9,0
182,092124,,2022-08-03,4,0.399,0.725,1,1,4,365.8,0
183,092126,,2022-08-03,0,0.284,0.904,1,1,0,286.6,0
184,092128,,2022-08-03,4,0.371,0.785,0,1,0,185.4,0
185,092130,,2022-08-03,5,0.296,0.572,0,0,2,646.4,0
186,092132,,2022-08-03,7,0.287,0.663,1,1,7,538.0,0
187,092134,,2022-08-03,5,0.274,0.727,1,1,5,393.2,0
188,092136,,2022-08-03,3,0.359,0.842,1,1,3,307.7,0
189,092138,,2022-08-03,1,0.352,0.566,1,1,1,328.1,0
190,092140,,2022-08-03,7,0.346,0.778,0,0,6,480.8,0
191,092142,,2022-08-03,4,0.38,0.949,1,1,4,334.8,0
192,092144,,2022-08-03,3,0.294,0.914,1,1,3,502.2,0
193,092146,,2022-08-03,2,0.313,0.87,1,1,2,362.70000000000005,0
194,092149,,2022-08-03,1,0.271,0.611,1,1,1,353.8,0
195,092150,,2022-08-03,7,0.354,0.516,1,1,7,432.59999999999997,0
196,092152,,2022-08-03,6,0.305,0.681,1,1,6,637.0,0
197,092154,,2022-08-03,0,0.261,0.653,1,1,0,449.90000000000003,0
