0.7410 	WARNING 	Speech-to-text recognition module for PocketSphinx is not available (use command `pip install SpeechRecognition` to get it). Transcription will be unavailable using that service this session.
37.4256 	EXP 	coin: autoDraw = False
37.4256 	EXP 	Set movie finished
37.4256 	EXP 	movie: autoDraw = True
37.4256 	EXP 	Set movie finished
37.4265 	EXP 	New trial (rep=4, index=0): {'side1': 2, 'side2': 6}
37.4345 	EXP 	coin: autoDraw = False
37.4345 	EXP 	cross: autoDraw = False
37.4345 	EXP 	movie: autoDraw = False
37.4345 	EXP 	coin: image = 'data/Stim01.png'
37.4345 	EXP 	cross: autoDraw = True
37.9264 	EXP 	coin: autoDraw = True
37.9341 	EXP 	cross: autoDraw = False
38.9290 	EXP 	coin: autoDraw = False
38.9290 	EXP 	Set movie finished
38.9290 	EXP 	movie: autoDraw = True
38.9290 	EXP 	Set movie finished
38.9302 	EXP 	New trial (rep=4, index=1): {'side1': 4, 'side2': 8}
38.9388 	EXP 	coin: autoDraw = False
38.9388 	EXP 	cross: autoDraw = False
38.9388 	EXP 	movie: autoDraw = False
38.9388 	EXP 	coin: image = 'data/Stim01.png'
38.9388 	EXP 	cross: autoDraw = True
39.4363 	EXP 	coin: autoDraw = True
39.4445 	EXP 	cross: autoDraw = False
40.4301 	EXP 	Set movie finished
40.4301 	EXP 	movie: autoDraw = True
40.4301 	EXP 	Set movie finished
40.4312 	EXP 	New trial (rep=4, index=2): {'side1': 1, 'side2': 5}
40.4386 	EXP 	coin: autoDraw = False
40.4386 	EXP 	coin: autoDraw = False
40.4386 	EXP 	cross: autoDraw = False
40.4386 	EXP 	movie: autoDraw = False
40.4386 	EXP 	coin: image = 'data/Stim01.png'
40.4386 	EXP 	cross: autoDraw = True
40.9304 	EXP 	coin: autoDraw = True
40.9388 	EXP 	cross: autoDraw = False
41.9324 	EXP 	coin: autoDraw = False
41.9324 	EXP 	Set movie finished
41.9324 	EXP 	movie: autoDraw = True
41.9324 	EXP 	Set movie finished
41.9334 	EXP 	New trial (rep=4, index=3): {'side1': 3, 'side2': 7}
41.9410 	EXP 	coin: autoDraw = False
41.9410 	EXP 	cross: autoDraw = False
41.9410 	EXP 	movie: autoDraw = False
41.9410 	EXP 	coin: image = 'data/Stim01.png'
41.9410 	EXP 	cross: autoDraw = True
42.4329 	EXP 	coin: autoDraw = True
42.4418 	EXP 	cross: autoDraw = False
43.4347 	EXP 	coin: autoDraw = False
43.4347 	EXP 	Set movie finished
43.4347 	EXP 	movie: autoDraw = True
43.4347 	EXP 	Set movie finished
43.4355 	EXP 	New trial (rep=5, index=0): {'side1': 2, 'side2': 6}
43.4433 	EXP 	coin: autoDraw = False
43.4433 	EXP 	cross: autoDraw = False
43.4433 	EXP 	movie: autoDraw = False
43.4433 	EXP 	coin: image = 'data/Stim01.png'
43.4433 	EXP 	cross: autoDraw = True
43.9353 	EXP 	coin: autoDraw = True
43.9428 	EXP 	cross: autoDraw = False
44.9385 	EXP 	coin: autoDraw = False
44.9385 	EXP 	Set movie finished
44.9385 	EXP 	movie: autoDraw = True
44.9385 	EXP 	Set movie finished
44.9395 	EXP 	New trial (rep=5, index=1): {'side1': 3, 'side2': 7}
44.9462 	EXP 	coin: autoDraw = False
44.9462 	EXP 	cross: autoDraw = False
44.9462 	EXP 	movie: autoDraw = False
44.9462 	EXP 	coin: image = 'data/Stim01.png'
44.9462 	EXP 	cross: autoDraw = True
45.4455 	EXP 	coin: autoDraw = True
45.4537 	EXP 	cross: autoDraw = False
46.4393 	EXP 	Set movie finished
46.4393 	EXP 	movie: autoDraw = True
46.4393 	EXP 	Set movie finished
46.4404 	EXP 	New trial (rep=5, index=2): {'side1': 1, 'side2': 5}
46.4479 	EXP 	coin: autoDraw = False
46.4479 	EXP 	coin: autoDraw = False
46.4479 	EXP 	cross: autoDraw = False
46.4479 	EXP 	movie: autoDraw = False
46.4479 	EXP 	coin: image = 'data/Stim01.png'
46.4479 	EXP 	cross: autoDraw = True
46.9393 	EXP 	coin: autoDraw = True
46.9476 	EXP 	cross: autoDraw = False
47.9417 	EXP 	coin: autoDraw = False
47.9417 	EXP 	Set movie finished
47.9417 	EXP 	movie: autoDraw = True
47.9417 	EXP 	Set movie finished
47.9430 	EXP 	New trial (rep=5, index=3): {'side1': 4, 'side2': 8}
47.9505 	EXP 	coin: autoDraw = False
47.9505 	EXP 	cross: autoDraw = False
47.9505 	EXP 	movie: autoDraw = False
47.9505 	EXP 	coin: image = 'data/Stim01.png'
47.9505 	EXP 	cross: autoDraw = True
48.4502 	EXP 	coin: autoDraw = True
48.4502 	EXP 	cross: autoDraw = False
49.4448 	EXP 	Set movie finished
49.4448 	EXP 	movie: autoDraw = True
49.4448 	EXP 	Set movie finished
49.4461 	EXP 	New trial (rep=6, index=0): {'side1': 1, 'side2': 5}
49.4535 	EXP 	coin: autoDraw = False
49.4535 	EXP 	coin: autoDraw = False
49.4535 	EXP 	cross: autoDraw = False
